gene_id	n_exons	b	abs_b	type
STRG.1458	10	-0.893644957	0.893644957	holo
STRG.1458	10	0.393147728	0.393147728	para
STRG.1458	10	0.744486349	0.744486349	holo
STRG.1458	10	0.820802789	0.820802789	para
STRG.1458	10	1.472856177	1.472856177	holo
STRG.1462	20	0.481007327	0.481007327	para
STRG.1462	20	0.699815032	0.699815032	para
STRG.1467	11	-0.848037435	0.848037435	para
STRG.1467	11	0.393147728	0.393147728	para
STRG.1481	9	-0.481255265	0.481255265	para
STRG.1481	9	-0.481255265	0.481255265	para
STRG.1481	9	1.599273065	1.599273065	para
STRG.1481	9	1.599273065	1.599273065	para
STRG.149	21	-3.884361448	3.884361448	holo
STRG.1492	27	0.473500803	0.473500803	holo
STRG.1492	27	0.473500803	0.473500803	holo
STRG.1492	27	0.473855584	0.473855584	para
STRG.1495	28	-0.481255265	0.481255265	para
STRG.1495	28	0.910396432	0.910396432	para
STRG.1495	28	1.599273065	1.599273065	para
STRG.1502	9	-1.069556076	1.069556076	para
STRG.1502	9	0.473500803	0.473500803	holo
STRG.1502	9	0.493239375	0.493239375	para
STRG.1502	9	1.111394493	1.111394493	holo
STRG.1502	9	1.145609791	1.145609791	holo
STRG.1507	17	-0.691076218	0.691076218	para
STRG.1507	17	0.313549955	0.313549955	para
STRG.1507	17	1.472856177	1.472856177	holo
STRG.1512	5	-1.17773286	1.17773286	holo
STRG.1512	5	-0.957941808	0.957941808	holo
STRG.1512	5	-0.807655635	0.807655635	para
STRG.1512	5	-0.807655635	0.807655635	para
STRG.1512	5	-0.552393185	0.552393185	holo
STRG.1512	5	0.30564273	0.30564273	holo
STRG.1517	8	-0.504868053	0.504868053	holo
STRG.1517	8	0.434329011	0.434329011	para
STRG.1517	8	0.473855584	0.473855584	para
STRG.1517	8	0.816428052	0.816428052	para
STRG.1518	20	0.910396432	0.910396432	para
STRG.1518	20	2.459482387	2.459482387	para
STRG.1518	20	2.651885449	2.651885449	holo
STRG.1520	2	0.699815032	0.699815032	para
STRG.1520	2	1.145609791	1.145609791	holo
STRG.1520	2	2.459482387	2.459482387	para
STRG.1520	2	2.651885449	2.651885449	holo
STRG.1522	4	-0.877786894	0.877786894	holo
STRG.1528	19	-1.110928415	1.110928415	holo
STRG.1528	19	0.372543963	0.372543963	para
STRG.1528	19	0.412537862	0.412537862	holo
STRG.1528	19	0.481007327	0.481007327	para
STRG.1528	19	0.643252422	0.643252422	holo
STRG.1528	19	0.839741602	0.839741602	mero
STRG.153	26	0.436380748	0.436380748	holo
STRG.1530	16	0.444077398	0.444077398	holo
STRG.1530	16	0.493239375	0.493239375	para
STRG.1530	16	0.603308588	0.603308588	para
STRG.1530	16	1.111394493	1.111394493	holo
STRG.1535	9	-1.069556076	1.069556076	para
STRG.1535	9	-0.516462309	0.516462309	holo
STRG.1537	23	-0.606443963	0.606443963	holo
STRG.1537	23	0.481007327	0.481007327	para
STRG.1537	23	0.947267412	0.947267412	holo
STRG.1537	23	0.947267412	0.947267412	holo
STRG.1537	23	1.943897207	1.943897207	holo
STRG.1542	4	-0.691076218	0.691076218	para
STRG.1542	4	1.145609791	1.145609791	holo
STRG.1542	4	2.459482387	2.459482387	para
STRG.1542	4	2.651885449	2.651885449	holo
STRG.1543	7	-0.877786894	0.877786894	holo
STRG.1543	7	-0.73286549	0.73286549	para
STRG.1543	7	0.451800125	0.451800125	para
STRG.1543	7	1.079049819	1.079049819	holo
STRG.1543	7	1.090054386	1.090054386	mero
STRG.1543	7	1.135801747	1.135801747	para
STRG.1543	7	2.246563618	2.246563618	para
STRG.1546	4	-1.125679774	1.125679774	holo
STRG.1546	4	0.451800125	0.451800125	para
STRG.1546	4	1.079049819	1.079049819	holo
STRG.1546	4	1.090054386	1.090054386	mero
STRG.1546	4	1.135801747	1.135801747	para
STRG.1546	4	2.246563618	2.246563618	para
STRG.1551	10	-1.069556076	1.069556076	para
STRG.1551	10	0.473855584	0.473855584	para
STRG.1551	10	0.481007327	0.481007327	para
STRG.1555	11	0.393147728	0.393147728	para
STRG.1555	11	0.481007327	0.481007327	para
STRG.1556	11	-2.394259382	2.394259382	holo
STRG.1556	11	2.184296327	2.184296327	para
STRG.1558	8	0.393147728	0.393147728	para
STRG.1558	8	0.473855584	0.473855584	para
STRG.1561	10	0.30631089	0.30631089	para
STRG.1561	10	0.313549955	0.313549955	para
STRG.1561	10	0.473855584	0.473855584	para
STRG.1579	22	-0.606443963	0.606443963	holo
STRG.1579	22	-0.552393185	0.552393185	holo
STRG.1589	22	-1.110928415	1.110928415	holo
STRG.1589	22	0.473855584	0.473855584	para
STRG.1594	20	-0.807655635	0.807655635	para
STRG.1594	20	-0.691076218	0.691076218	para
STRG.1594	20	0.412537862	0.412537862	holo
STRG.1606	8	-0.691076218	0.691076218	para
STRG.1606	8	0.473500803	0.473500803	holo
STRG.1612	8	-1.120593167	1.120593167	holo
STRG.1612	8	-1.110928415	1.110928415	holo
STRG.1612	8	0.557340436	0.557340436	mero
STRG.1614	25	-0.499419454	0.499419454	holo
STRG.1629	10	-1.110928415	1.110928415	holo
STRG.1629	10	0.634189671	0.634189671	para
STRG.1640	27	-0.499419454	0.499419454	holo
STRG.1640	27	0.551411927	0.551411927	holo
STRG.1659	30	-0.630371385	0.630371385	holo
STRG.1659	30	0.53043001	0.53043001	para
STRG.1659	30	0.809815848	0.809815848	para
STRG.1679	11	-0.606443963	0.606443963	holo
STRG.1679	11	-0.551715958	0.551715958	holo
STRG.1679	11	-0.509882633	0.509882633	holo
STRG.1679	11	-0.419418136	0.419418136	holo
STRG.168	14	-0.918656776	0.918656776	para
STRG.168	14	-0.874148827	0.874148827	para
STRG.168	14	1.127543436	1.127543436	holo
STRG.1685	6	-0.509882633	0.509882633	holo
STRG.1693	25	-5.249683999	5.249683999	holo
STRG.1703	11	-0.371959065	0.371959065	holo
STRG.1703	11	1.183657474	1.183657474	holo
STRG.1708	138	-0.509882633	0.509882633	holo
STRG.1708	138	0.557340436	0.557340436	mero
STRG.1716	15	0.852071974	0.852071974	holo
STRG.1720	16	0.551411927	0.551411927	holo
STRG.1720	16	1.0154	1.0154	para
STRG.1720	16	1.170597879	1.170597879	para
STRG.1721	8	0.557340436	0.557340436	mero
STRG.1727	9	0.492328075	0.492328075	holo
STRG.1727	9	0.49484703	0.49484703	para
STRG.1733	91	-2.232854102	2.232854102	para
STRG.1733	91	-0.862436683	0.862436683	para
STRG.1733	91	-0.709172542	0.709172542	holo
STRG.1733	91	1.12054642	1.12054642	para
STRG.1741	36	0.551411927	0.551411927	holo
STRG.1743	9	-3.67351381	3.67351381	holo
STRG.1743	9	-2.353482507	2.353482507	holo
STRG.1743	9	-0.606070759	0.606070759	para
STRG.1743	9	0.551411927	0.551411927	holo
STRG.1743	9	0.626734305	0.626734305	holo
STRG.1744	24	0.603247948	0.603247948	para
STRG.1745	9	-0.509882633	0.509882633	holo
STRG.1754	10	-3.67351381	3.67351381	holo
STRG.1754	10	-2.353482507	2.353482507	holo
STRG.1754	10	0.557340436	0.557340436	mero
STRG.1756	14	-0.606070759	0.606070759	para
STRG.1756	14	-0.433883327	0.433883327	holo
STRG.1756	14	0.626734305	0.626734305	holo
STRG.1756	14	1.323321746	1.323321746	holo
STRG.1760	71	-0.433883327	0.433883327	holo
STRG.1794	32	3.263020121	3.263020121	holo
STRG.1807	3	-0.588323477	0.588323477	holo
STRG.1821	18	-0.647435537	0.647435537	para
STRG.1822	12	-0.917318919	0.917318919	holo
STRG.1822	12	0.361973488	0.361973488	para
STRG.1828	8	-0.588323477	0.588323477	holo
STRG.1828	8	2.237510788	2.237510788	holo
STRG.1828	8	2.302621518	2.302621518	mero
STRG.1828	8	2.972103098	2.972103098	para
STRG.1830	7	-0.794085613	0.794085613	holo
STRG.1830	7	1.0154	1.0154	para
STRG.1830	7	1.0154	1.0154	para
STRG.1830	7	1.068606172	1.068606172	para
STRG.1830	7	1.170597879	1.170597879	para
STRG.1830	7	1.170597879	1.170597879	para
STRG.1830	7	2.373464461	2.373464461	holo
STRG.1834	17	0.694282667	0.694282667	para
STRG.1834	17	1.006018898	1.006018898	para
STRG.1835	12	-2.57709095	2.57709095	holo
STRG.1835	12	-0.551715958	0.551715958	holo
STRG.1835	12	-0.419418136	0.419418136	holo
STRG.1835	12	3.099839128	3.099839128	para
STRG.184	15	-0.918656776	0.918656776	para
STRG.184	15	-0.874148827	0.874148827	para
STRG.184	15	1.127543436	1.127543436	holo
STRG.1843	5	-0.917318919	0.917318919	holo
STRG.1843	5	0.446087546	0.446087546	para
STRG.1848	29	-2.57709095	2.57709095	holo
STRG.1848	29	-0.940757679	0.940757679	holo
STRG.1848	29	0.385653483	0.385653483	para
STRG.1848	29	0.673718185	0.673718185	mero
STRG.1848	29	3.099839128	3.099839128	para
STRG.1864	8	-0.433883327	0.433883327	holo
STRG.1869	7	-0.658567857	0.658567857	holo
STRG.1874	16	-0.46331844	0.46331844	para
STRG.1874	16	0.446087546	0.446087546	para
STRG.1874	16	0.528042339	0.528042339	mero
STRG.1878	13	-2.923645922	2.923645922	para
STRG.1878	13	-2.184874696	2.184874696	para
STRG.1878	13	-2.047473603	2.047473603	para
STRG.1878	13	-2.033455709	2.033455709	para
STRG.1878	13	-1.853339459	1.853339459	para
STRG.1878	13	-1.637944597	1.637944597	para
STRG.1878	13	-0.433883327	0.433883327	holo
STRG.1878	13	1.16664131	1.16664131	holo
STRG.1878	13	1.628764915	1.628764915	holo
STRG.1878	13	1.680404062	1.680404062	holo
STRG.1878	13	1.774086703	1.774086703	holo
STRG.1878	13	1.85817495	1.85817495	holo
STRG.1878	13	2.154839145	2.154839145	holo
STRG.188	6	0.369327698	0.369327698	para
STRG.188	6	0.734441806	0.734441806	holo
STRG.1893	13	1.323321746	1.323321746	holo
STRG.1901	16	-0.750381977	0.750381977	para
STRG.1901	16	-0.658567857	0.658567857	holo
STRG.1905	8	-0.658567857	0.658567857	holo
STRG.1907	4	-0.588323477	0.588323477	holo
STRG.1913	4	-0.863048696	0.863048696	para
STRG.1913	4	-0.750381977	0.750381977	para
STRG.1913	4	2.373464461	2.373464461	holo
STRG.1913	4	3.554787699	3.554787699	holo
STRG.1914	4	0.452238744	0.452238744	holo
STRG.1919	8	-2.923645922	2.923645922	para
STRG.1919	8	-2.184874696	2.184874696	para
STRG.1919	8	-2.033455709	2.033455709	para
STRG.1919	8	-1.853339459	1.853339459	para
STRG.1919	8	-1.637944597	1.637944597	para
STRG.1919	8	-0.581431525	0.581431525	para
STRG.1919	8	-0.46331844	0.46331844	para
STRG.1919	8	0.528042339	0.528042339	mero
STRG.1919	8	1.628764915	1.628764915	holo
STRG.1919	8	1.680404062	1.680404062	holo
STRG.1919	8	1.774086703	1.774086703	holo
STRG.1919	8	1.85817495	1.85817495	holo
STRG.1921	6	-0.647435537	0.647435537	para
STRG.1921	6	2.030524335	2.030524335	holo
STRG.193	8	0.369327698	0.369327698	para
STRG.193	8	0.734441806	0.734441806	holo
STRG.1935	18	-0.863048696	0.863048696	para
STRG.1938	10	1.096037211	1.096037211	holo
STRG.1950	30	2.030524335	2.030524335	holo
STRG.1950	30	2.373464461	2.373464461	holo
STRG.1951	7	-0.537056842	0.537056842	mero
STRG.1951	7	0.46555628	0.46555628	para
STRG.1952	29	1.096037211	1.096037211	holo
STRG.1959	16	0.446087546	0.446087546	para
STRG.1959	16	1.323321746	1.323321746	holo
STRG.1961	11	-3.518602433	3.518602433	holo
STRG.1961	11	-3.025883929	3.025883929	holo
STRG.1961	11	-0.588323477	0.588323477	holo
STRG.1961	11	0.694282667	0.694282667	para
STRG.1961	11	1.006018898	1.006018898	para
STRG.1967	8	0.446087546	0.446087546	para
STRG.1967	8	0.452238744	0.452238744	holo
STRG.1968	5	-2.838145728	2.838145728	para
STRG.1968	5	-2.71076012	2.71076012	para
STRG.1970	23	1.096037211	1.096037211	holo
STRG.1973	6	-5.903510179	5.903510179	mero
STRG.1973	6	-2.923645922	2.923645922	para
STRG.1973	6	-2.184874696	2.184874696	para
STRG.1973	6	-2.047473603	2.047473603	para
STRG.1973	6	-2.033455709	2.033455709	para
STRG.1973	6	-1.853339459	1.853339459	para
STRG.1973	6	-1.637944597	1.637944597	para
STRG.1973	6	-1.217918696	1.217918696	holo
STRG.1973	6	-0.971050666	0.971050666	mero
STRG.1973	6	-0.588323477	0.588323477	holo
STRG.1973	6	1.16664131	1.16664131	holo
STRG.1973	6	1.628764915	1.628764915	holo
STRG.1973	6	1.680404062	1.680404062	holo
STRG.1973	6	1.774086703	1.774086703	holo
STRG.1973	6	1.85817495	1.85817495	holo
STRG.1973	6	2.154839145	2.154839145	holo
STRG.1973	6	4.10440917	4.10440917	mero
STRG.1973	6	4.931708829	4.931708829	holo
STRG.1976	11	1.964227029	1.964227029	holo
STRG.1976	11	2.107906787	2.107906787	mero
STRG.1976	11	2.427844469	2.427844469	para
STRG.1979	23	-1.749711624	1.749711624	para
STRG.1979	23	-1.240976407	1.240976407	holo
STRG.1979	23	1.243213866	1.243213866	para
STRG.1980	8	-0.658567857	0.658567857	holo
STRG.1980	8	1.096037211	1.096037211	holo
STRG.1981	13	-0.752857375	0.752857375	para
STRG.1981	13	2.373464461	2.373464461	holo
STRG.1985	13	-1.693795248	1.693795248	holo
STRG.1985	13	-0.473662541	0.473662541	para
STRG.1985	13	-0.46331844	0.46331844	para
STRG.1985	13	0.528042339	0.528042339	mero
STRG.1985	13	1.964227029	1.964227029	holo
STRG.1985	13	2.107906787	2.107906787	mero
STRG.1986	8	-3.025883929	3.025883929	holo
STRG.1986	8	-0.658567857	0.658567857	holo
STRG.1989	11	-1.240976407	1.240976407	holo
STRG.1989	11	3.272560831	3.272560831	para
STRG.199	23	0.734441806	0.734441806	holo
STRG.1991	10	-0.863048696	0.863048696	para
STRG.1991	10	-0.301430458	0.301430458	holo
STRG.1991	10	0.694282667	0.694282667	para
STRG.1991	10	1.006018898	1.006018898	para
STRG.1992	31	-1.217918696	1.217918696	holo
STRG.1992	31	-0.971050666	0.971050666	mero
STRG.1992	31	-0.752857375	0.752857375	para
STRG.1992	31	0.446087546	0.446087546	para
STRG.2003	34	-0.863048696	0.863048696	para
STRG.2003	34	-0.473662541	0.473662541	para
STRG.2004	14	-0.46331844	0.46331844	para
STRG.2004	14	0.528042339	0.528042339	mero
STRG.2004	14	2.030524335	2.030524335	holo
STRG.201	5	0.369327698	0.369327698	para
STRG.2010	15	-0.863048696	0.863048696	para
STRG.2018	11	0.694282667	0.694282667	para
STRG.2018	11	1.006018898	1.006018898	para
STRG.2021	14	-1.240976407	1.240976407	holo
STRG.2021	14	-0.940757679	0.940757679	holo
STRG.2021	14	-0.860046854	0.860046854	holo
STRG.2021	14	0.385653483	0.385653483	para
STRG.2021	14	0.673718185	0.673718185	mero
STRG.2022	5	-0.46331844	0.46331844	para
STRG.2022	5	0.528042339	0.528042339	mero
STRG.2025	29	-1.440805246	1.440805246	para
STRG.2025	29	0.735488007	0.735488007	holo
STRG.2026	5	-2.923645922	2.923645922	para
STRG.2026	5	-2.430657112	2.430657112	para
STRG.2026	5	-2.184874696	2.184874696	para
STRG.2026	5	-2.047473603	2.047473603	para
STRG.2026	5	-2.033455709	2.033455709	para
STRG.2026	5	-1.853339459	1.853339459	para
STRG.2026	5	-1.637944597	1.637944597	para
STRG.2026	5	1.16664131	1.16664131	holo
STRG.2026	5	1.628764915	1.628764915	holo
STRG.2026	5	1.680404062	1.680404062	holo
STRG.2026	5	1.728157824	1.728157824	holo
STRG.2026	5	1.774086703	1.774086703	holo
STRG.2026	5	1.85817495	1.85817495	holo
STRG.2026	5	2.154839145	2.154839145	holo
STRG.2027	8	-1.693795248	1.693795248	holo
STRG.2027	8	1.794253694	1.794253694	holo
STRG.2033	12	-0.505087443	0.505087443	holo
STRG.2033	12	-0.301430458	0.301430458	holo
STRG.2033	12	-0.289024457	0.289024457	holo
STRG.2033	12	0.354267173	0.354267173	para
STRG.2037	9	0.446087546	0.446087546	para
STRG.2049	4	-3.176729947	3.176729947	para
STRG.2049	4	-0.312486488	0.312486488	holo
STRG.2050	8	-0.505087443	0.505087443	holo
STRG.2050	8	0.354267173	0.354267173	para
STRG.2062	15	-2.316840324	2.316840324	para
STRG.2064	12	1.964227029	1.964227029	holo
STRG.2064	12	2.107906787	2.107906787	mero
STRG.207	3	0.369327698	0.369327698	para
STRG.2073	8	-3.025883929	3.025883929	holo
STRG.2083	18	-0.752857375	0.752857375	para
STRG.2083	18	-0.658567857	0.658567857	holo
STRG.2083	18	-0.473662541	0.473662541	para
STRG.2088	13	-1.217918696	1.217918696	holo
STRG.2088	13	-0.971050666	0.971050666	mero
STRG.2088	13	0.403521808	0.403521808	para
STRG.2093	8	-0.965283259	0.965283259	para
STRG.2096	14	-0.473662541	0.473662541	para
STRG.2098	8	-0.863048696	0.863048696	para
STRG.2098	8	-0.681646327	0.681646327	holo
STRG.2098	8	1.230499258	1.230499258	holo
STRG.2113	8	-2.316840324	2.316840324	para
STRG.2113	8	2.030524335	2.030524335	holo
STRG.2113	8	2.105973616	2.105973616	holo
STRG.2115	6	-1.693795248	1.693795248	holo
STRG.2120	12	-2.169068203	2.169068203	para
STRG.2155	7	-0.681646327	0.681646327	holo
STRG.2155	7	0.961914807	0.961914807	holo
STRG.2155	7	1.230499258	1.230499258	holo
STRG.2165	22	-0.381265297	0.381265297	holo
STRG.2165	22	0.913561029	0.913561029	holo
STRG.2165	22	1.964227029	1.964227029	holo
STRG.2165	22	2.107906787	2.107906787	mero
STRG.2168	8	-0.620470659	0.620470659	para
STRG.2168	8	-0.543344925	0.543344925	para
STRG.2168	8	0.52822246	0.52822246	para
STRG.2170	10	0.632390392	0.632390392	holo
STRG.2184	13	-0.473662541	0.473662541	para
STRG.219	13	0.369327698	0.369327698	para
STRG.222	11	-1.427867954	1.427867954	para
STRG.2240	2	-0.796799829	0.796799829	holo
STRG.2240	2	-0.730768298	0.730768298	holo
STRG.2240	2	-0.660982288	0.660982288	holo
STRG.2240	2	-0.480430022	0.480430022	holo
STRG.2250	21	-0.381265297	0.381265297	holo
STRG.2263	31	-0.796799829	0.796799829	holo
STRG.2263	31	-0.730768298	0.730768298	holo
STRG.2263	31	-0.660982288	0.660982288	holo
STRG.2275	20	-1.203737279	1.203737279	holo
STRG.2280	9	5.413725371	5.413725371	holo
STRG.2292	8	-5.128181149	5.128181149	holo
STRG.2292	8	-4.880673116	4.880673116	holo
STRG.2292	8	-0.796799829	0.796799829	holo
STRG.2292	8	-0.730768298	0.730768298	holo
STRG.2292	8	-0.660982288	0.660982288	holo
STRG.2292	8	-0.377762502	0.377762502	holo
STRG.2292	8	0.425372797	0.425372797	mero
STRG.2292	8	0.439885018	0.439885018	para
STRG.2297	38	-0.998496573	0.998496573	para
STRG.2300	13	-1.231112582	1.231112582	para
STRG.2300	13	1.148345375	1.148345375	holo
STRG.2305	16	-0.381208465	0.381208465	holo
STRG.2305	16	3.4813009	3.4813009	para
STRG.2313	7	0.58390137	0.58390137	para
STRG.2314	2	0.938461488	0.938461488	holo
STRG.2314	2	1.084380328	1.084380328	holo
STRG.2326	24	-0.998496573	0.998496573	para
STRG.2326	24	-0.381208465	0.381208465	holo
STRG.2326	24	-0.31209164	0.31209164	holo
STRG.2332	25	-0.465920787	0.465920787	holo
STRG.2333	16	-1.143858107	1.143858107	holo
STRG.2333	16	-0.870024796	0.870024796	mero
STRG.2333	16	-0.759854631	0.759854631	holo
STRG.2333	16	-0.489170892	0.489170892	mero
STRG.2333	16	0.475342037	0.475342037	para
STRG.2333	16	0.632390392	0.632390392	holo
STRG.2333	16	0.801147795	0.801147795	para
STRG.2333	16	1.362892164	1.362892164	holo
STRG.2333	16	1.496507291	1.496507291	para
STRG.2334	4	-0.374080665	0.374080665	holo
STRG.2346	21	-0.904422275	0.904422275	para
STRG.2346	21	-0.516865065	0.516865065	holo
STRG.2349	8	-2.989620672	2.989620672	para
STRG.2349	8	-0.786847446	0.786847446	para
STRG.2349	8	-0.683197758	0.683197758	holo
STRG.2349	8	-0.48084799	0.48084799	mero
STRG.2362	52	-0.904422275	0.904422275	para
STRG.2362	52	-0.375888609	0.375888609	holo
STRG.2362	52	0.846943649	0.846943649	holo
STRG.2389	11	-0.465920787	0.465920787	holo
STRG.2389	11	-0.418101183	0.418101183	holo
STRG.2389	11	-0.412712744	0.412712744	holo
STRG.2390	5	-1.143858107	1.143858107	holo
STRG.2390	5	-0.877050878	0.877050878	holo
STRG.2390	5	-0.870024796	0.870024796	mero
STRG.2390	5	-0.759854631	0.759854631	holo
STRG.2390	5	-0.59110833	0.59110833	holo
STRG.2390	5	-0.489170892	0.489170892	mero
STRG.2390	5	-0.465920787	0.465920787	holo
STRG.2390	5	-0.412712744	0.412712744	holo
STRG.2390	5	-0.381208465	0.381208465	holo
STRG.2390	5	0.475342037	0.475342037	para
STRG.2390	5	0.801147795	0.801147795	para
STRG.2390	5	1.496507291	1.496507291	para
STRG.2402	23	-0.885778609	0.885778609	para
STRG.2402	23	-0.392216709	0.392216709	holo
STRG.241	8	-1.399931021	1.399931021	holo
STRG.2410	11	-0.796799829	0.796799829	holo
STRG.2410	11	-0.730768298	0.730768298	holo
STRG.2410	11	-0.660982288	0.660982288	holo
STRG.2410	11	-0.556858387	0.556858387	holo
STRG.2410	11	-0.521799249	0.521799249	holo
STRG.2410	11	-0.326617369	0.326617369	holo
STRG.2410	11	0.335245101	0.335245101	para
STRG.2420	6	-1.282253502	1.282253502	holo
STRG.2420	6	-1.206366906	1.206366906	holo
STRG.2420	6	-0.885778609	0.885778609	para
STRG.2420	6	-0.31209164	0.31209164	holo
STRG.2421	33	-0.501300918	0.501300918	holo
STRG.2421	33	-0.31209164	0.31209164	holo
STRG.2421	33	-0.306074716	0.306074716	holo
STRG.2421	33	0.354832168	0.354832168	para
STRG.2422	8	-0.998496573	0.998496573	para
STRG.2422	8	-0.375888609	0.375888609	holo
